user_id,primary_device,primary_ip,primary_card,benign_share_group,benign_share_type
u_04247,d_007937,ip_002559,c_008744,none,none
u_04248,d_001495,ip_005282,c_007584,none,none
u_04249,d_002736,ip_006150,c_007169,none,none
u_04250,d_006366,ip_004913,c_002176,none,none
u_04251,d_001905,ip_009768,c_003050,none,none
u_04252,d_005162,ip_006356,c_001300,none,none
u_04253,d_003738,ip_008399,c_003916,none,none
u_04254,d_009536,ip_002198,c_007308,none,none
u_04255,d_004374,ip_002676,c_008277,none,none
u_04256,d_007384,ip_010258,c_008630,none,none
u_04257,d_003524,ip_001087,c_004290,none,none
u_04258,d_003731,ip_007975,c_006638,none,none
u_04259,d_006728,ip_008365,c_004897,none,none
u_04260,d_007855,bip_024,c_003186,benign_024,office
u_04261,d_008908,ip_008735,c_003109,none,none
u_04262,d_001720,ip_003892,c_008507,none,none
u_04263,d_006992,ip_006547,c_002326,none,none
u_04264,d_007279,ip_006219,c_004021,none,none
u_04265,d_007019,ip_003638,c_008965,none,none
u_04266,d_005151,ip_009239,c_000219,none,none
u_04267,d_004656,ip_000333,c_006515,none,none
u_04268,d_009714,ip_000656,c_000840,none,none
u_04269,d_003649,ip_006365,c_001301,none,none
u_04270,d_006630,ip_002169,c_003600,none,none
u_04271,d_001044,ip_002824,c_003205,none,none
u_04272,d_009977,ip_008889,c_001594,none,none
u_04273,d_007269,ip_000633,c_005606,none,none
u_04274,d_008087,ip_000058,c_001432,none,none
u_04275,d_008647,ip_000701,c_005010,none,none
u_04276,d_009708,ip_003433,c_001255,none,none
u_04277,d_007445,bip_016,c_007061,benign_016,office
u_04278,d_005453,ip_001544,c_000263,none,none
u_04279,d_008050,ip_006171,c_000052,none,none
u_04280,d_004595,ip_008234,c_007994,none,none
u_04281,d_006012,ip_009437,c_002378,none,none
u_04282,d_002590,ip_000959,c_005457,none,none
u_04283,d_000604,ip_006372,c_004496,none,none
u_04284,d_007153,ip_002879,c_000673,none,none
u_04285,d_005137,ip_003155,c_003251,none,none
u_04286,d_000743,ip_007737,c_000846,none,none
u_04287,d_008252,ip_004736,c_004927,none,none
u_04288,d_007430,ip_010097,c_002389,none,none
u_04289,d_007821,ip_003655,c_005698,none,none
u_04290,d_003507,ip_008073,c_004158,none,none
u_04291,d_004719,ip_007440,c_002075,none,none
u_04292,d_009903,ip_006037,c_007037,none,none
u_04293,d_003921,ip_008899,c_000846,none,none
u_04294,d_002303,ip_001588,c_005133,none,none
u_04295,d_005013,ip_006554,c_007963,none,none
u_04296,d_008616,ip_006920,c_004620,none,none
u_04297,d_004342,ip_004291,c_007525,none,none
u_04298,d_003730,ip_008320,c_000564,none,none
u_04299,d_008234,ip_003823,c_008635,none,none
u_04300,d_008135,ip_003916,c_004280,none,none
u_04301,d_006262,ip_005451,c_003841,none,none
u_04302,d_002724,ip_009272,c_003338,none,none
u_04303,d_006941,ip_004278,c_005594,none,none
u_04304,d_009663,ip_004433,c_000217,none,none
u_04305,d_004099,ip_003284,c_002324,none,none
u_04306,d_007745,ip_002943,c_007362,none,none
u_04307,d_003785,ip_003367,c_003090,none,none
u_04308,d_008447,ip_000671,c_002758,none,none
u_04309,d_002800,ip_002762,c_007182,none,none
u_04310,rd_12_01,rip_12_02,c_000447,none,none
u_04311,d_001430,ip_004761,c_002663,none,none
u_04312,d_008888,ip_005699,c_001067,none,none
u_04313,d_003246,ip_009927,c_001785,none,none
u_04314,d_000265,ip_005554,c_007896,none,none
u_04315,d_002275,ip_005904,c_008256,none,none
u_04316,d_002514,ip_009221,c_002806,none,none
u_04317,d_005203,ip_001656,c_007924,none,none
u_04318,d_007554,ip_006861,c_003426,none,none
u_04319,d_009983,bip_029,c_000473,benign_029,office
u_04320,d_008192,ip_003384,c_004326,none,none
u_04321,d_001026,ip_004730,c_006418,none,none
u_04322,d_001642,ip_002162,c_005106,none,none
u_04323,d_009944,ip_000869,c_003738,none,none
u_04324,d_002530,ip_002224,c_005705,none,none
u_04325,d_007135,ip_002944,c_004706,none,none
u_04326,d_005789,ip_006969,c_008312,none,none
u_04327,d_000718,ip_009802,c_005033,none,none
u_04328,d_008765,ip_002149,c_008751,none,none
u_04329,d_009376,ip_007974,c_004231,none,none
u_04330,d_004629,ip_002621,c_005177,none,none
u_04331,d_005700,ip_002717,c_002762,none,none
u_04332,d_003068,ip_002184,c_000294,none,none
u_04333,d_009896,ip_008403,c_001979,none,none
u_04334,d_007249,ip_004291,c_008158,none,none
u_04335,d_001263,ip_004774,c_001223,none,none
u_04336,d_008293,ip_007754,c_005364,none,none
u_04337,d_007051,ip_005834,c_000467,none,none
u_04338,d_008175,ip_007403,c_008038,none,none
u_04339,d_008163,ip_006807,c_004730,none,none
u_04340,d_002260,ip_009607,c_001996,none,none
u_04341,d_002022,ip_010100,c_001374,none,none
u_04342,d_003535,rip_11_00,c_006255,none,none
u_04343,d_002160,ip_000291,c_001309,none,none
u_04344,d_003951,ip_010073,c_000488,none,none
u_04345,d_007973,ip_010369,c_005742,none,none
u_04346,d_008767,ip_006044,c_003887,none,none
u_04347,d_003615,ip_008529,c_007695,none,none
u_04348,d_006794,ip_007979,c_004067,none,none
u_04349,d_008599,bip_002,c_008378,benign_002,office
u_04350,d_008610,ip_006458,c_006068,none,none
u_04351,d_002765,ip_003874,c_007786,none,none
u_04352,d_000133,ip_009632,c_004085,none,none
u_04353,d_000207,ip_007961,c_008485,none,none
u_04354,d_001772,ip_009097,c_006458,none,none
u_04355,d_008115,ip_001391,c_008376,none,none
u_04356,d_008263,ip_010155,c_002202,none,none
u_04357,d_006768,ip_004340,c_003513,none,none
u_04358,d_007217,ip_004004,c_008458,none,none
u_04359,d_001510,ip_007246,c_008751,none,none
u_04360,d_004533,ip_007979,c_000330,none,none
u_04361,d_001857,ip_009452,c_007285,none,none
u_04362,d_008379,ip_003475,c_005679,none,none
u_04363,d_001902,ip_003078,c_001079,none,none
u_04364,d_000347,ip_009838,c_007148,none,none
u_04365,d_000484,ip_005972,c_006828,none,none
u_04366,d_000851,ip_002059,c_003089,none,none
u_04367,d_007996,ip_010342,c_008995,none,none
u_04368,d_002734,ip_005533,c_007307,none,none
u_04369,d_005366,bip_019,c_004293,benign_019,office
u_04370,d_009376,ip_004584,c_005760,none,none
u_04371,d_009979,ip_000635,c_007767,none,none
u_04372,d_008326,ip_003304,c_000534,none,none
u_04373,d_004338,ip_005873,c_006875,none,none
u_04374,d_008138,ip_009069,c_005222,none,none
u_04375,d_002158,ip_000484,c_006787,none,none
u_04376,d_006572,ip_001971,c_001154,none,none
u_04377,d_007143,ip_003630,c_006693,none,none
u_04378,d_008159,ip_004282,c_000946,none,none
u_04379,d_005656,bip_029,c_005432,benign_029,office
u_04380,d_007909,ip_004439,c_008082,none,none
u_04381,d_000987,ip_005574,c_003143,none,none
u_04382,d_004558,ip_005401,c_004315,none,none
u_04383,d_008364,ip_004813,c_006316,none,none
u_04384,d_003224,ip_010165,c_005081,none,none
u_04385,d_004052,ip_000554,c_006294,none,none
u_04386,d_009074,ip_004663,c_006149,none,none
u_04387,d_005931,ip_005919,c_006097,none,none
u_04388,d_002549,ip_009366,c_006577,none,none
u_04389,d_008954,ip_006916,c_005265,none,none
u_04390,d_006149,bip_011,c_006811,benign_011,coworking
u_04391,bd_001,bip_001,c_007108,benign_001,student_house
u_04392,d_002603,ip_003617,c_006785,none,none
u_04393,d_008615,ip_009467,c_000702,none,none
u_04394,d_005536,ip_004238,c_005788,none,none
u_04395,d_000743,ip_005361,c_004243,none,none
u_04396,d_004153,ip_003129,c_006055,none,none
u_04397,d_004523,ip_006194,c_001414,none,none
u_04398,d_007416,ip_006397,c_000125,none,none
u_04399,d_002631,ip_007622,c_000516,none,none
u_04400,d_006399,ip_006399,c_007216,none,none
u_04401,d_006151,ip_006913,c_005046,none,none
u_04402,rd_00_00,rip_00_01,c_001162,none,none
u_04403,d_006668,ip_006476,c_002844,none,none
u_04404,d_007917,ip_007507,c_000060,none,none
u_04405,d_007404,ip_004868,c_005119,none,none
u_04406,d_001539,ip_007264,c_002221,none,none
u_04407,d_005038,ip_008091,c_003960,none,none
u_04408,d_002140,ip_005415,c_004906,none,none
u_04409,d_009562,ip_003426,c_006532,none,none
u_04410,d_007426,ip_002141,c_004171,none,none
u_04411,d_008788,ip_005258,c_006690,none,none
u_04412,d_000565,ip_006744,c_008263,none,none
u_04413,d_009421,ip_008137,c_008539,none,none
u_04414,d_002615,ip_010386,c_003885,none,none
u_04415,d_004611,ip_007021,c_008395,none,none
u_04416,d_000296,bip_017,c_002627,benign_017,coworking
u_04417,d_001864,rip_04_00,c_007385,none,none
u_04418,d_004660,ip_005741,c_002688,none,none
u_04419,d_007900,ip_007377,c_005273,none,none
u_04420,d_006291,ip_007365,c_008409,none,none
u_04421,rd_12_01,rip_12_02,c_006662,none,none
u_04422,d_005790,ip_009544,c_007183,none,none
u_04423,d_008109,ip_008656,c_002833,none,none
u_04424,d_006019,ip_008758,c_003472,none,none
u_04425,d_001672,ip_004097,c_005653,none,none
u_04426,d_006670,ip_003127,c_002093,none,none
u_04427,d_002267,ip_000030,c_001574,none,none
u_04428,d_009000,ip_007474,c_006933,none,none
u_04429,d_005097,ip_005370,c_002500,none,none
u_04430,d_005480,ip_005237,c_003723,none,none
u_04431,d_003707,ip_008044,c_005075,none,none
u_04432,d_003720,ip_000358,c_002955,none,none
u_04433,d_001520,ip_008573,c_006073,none,none
u_04434,d_008482,ip_009402,c_000111,none,none
u_04435,d_006986,ip_005511,c_007843,none,none
u_04436,d_006722,ip_009794,c_001259,none,none
u_04437,d_004644,ip_007931,c_005277,none,none
u_04438,d_001216,ip_007531,c_002639,none,none
u_04439,d_003730,ip_005312,c_008327,none,none
u_04440,d_004736,ip_006864,c_003575,none,none
u_04441,d_003364,ip_000653,c_006234,none,none
u_04442,d_004750,ip_003575,c_003918,none,none
u_04443,d_004407,ip_006957,c_004520,none,none
u_04444,d_003332,ip_008547,c_003511,none,none
u_04445,d_001382,ip_008553,c_007693,none,none
u_04446,d_001958,ip_004437,c_006201,none,none
u_04447,d_001777,ip_002284,c_004543,none,none
u_04448,d_008626,ip_008220,c_007905,none,none
u_04449,d_008824,ip_000756,c_002938,none,none
u_04450,d_001408,ip_004590,c_000492,none,none
u_04451,d_006435,ip_001571,c_004808,none,none
u_04452,d_009204,ip_008938,c_000409,none,none
u_04453,d_006373,ip_009666,c_000631,none,none
u_04454,d_008323,ip_005879,c_000565,none,none
u_04455,d_000505,ip_008604,c_007886,none,none
u_04456,d_009317,ip_001248,c_000465,none,none
u_04457,d_005294,bip_017,c_000139,benign_017,coworking
u_04458,d_004567,ip_010332,c_003622,none,none
u_04459,d_007044,bip_027,c_003795,benign_027,office
u_04460,d_007139,ip_000720,c_001660,none,none
u_04461,d_005638,ip_009766,c_004275,none,none
u_04462,d_001415,ip_001871,c_008741,none,none
u_04463,d_003477,ip_004986,c_002469,none,none
u_04464,d_009489,ip_000925,c_000480,none,none
u_04465,d_003139,ip_006651,c_004424,none,none
u_04466,d_003472,ip_008136,c_004292,none,none
u_04467,d_004179,ip_008258,c_000128,none,none
u_04468,d_003165,ip_003077,c_003436,none,none
u_04469,d_001709,ip_008937,c_005619,none,none
u_04470,d_007046,ip_002107,c_002588,none,none
u_04471,d_003906,ip_006172,c_002509,none,none
u_04472,d_009679,ip_009941,c_005026,none,none
u_04473,d_001121,ip_004750,c_006103,none,none
u_04474,d_005475,ip_010316,c_003101,none,none
u_04475,d_002287,ip_001098,c_008332,none,none
u_04476,d_000219,ip_004154,c_007899,none,none
u_04477,d_004509,ip_001783,c_001369,none,none
u_04478,d_002325,ip_004102,c_008036,none,none
u_04479,d_008058,ip_006296,c_006173,none,none
u_04480,d_009371,ip_005117,c_005395,none,none
u_04481,d_009197,bip_017,c_001732,benign_017,coworking
u_04482,d_008822,ip_004627,c_002243,none,none
u_04483,d_006357,ip_009471,c_008817,none,none
u_04484,d_008077,ip_009532,c_006154,none,none
u_04485,d_001995,ip_003996,c_006735,none,none
u_04486,d_009660,ip_001075,c_002287,none,none
u_04487,d_002419,ip_002975,c_004672,none,none
u_04488,d_000778,ip_002236,c_007190,none,none
u_04489,d_000693,ip_004708,c_005753,none,none
u_04490,d_001800,ip_001246,c_007985,none,none
u_04491,d_003639,ip_004196,c_007105,none,none
u_04492,d_001406,ip_007569,c_002293,none,none
u_04493,d_002129,ip_003160,c_000899,none,none
u_04494,d_009953,ip_001209,c_000344,none,none
u_04495,d_009158,ip_002329,c_001217,none,none
u_04496,d_007663,ip_000272,c_001062,none,none
u_04497,d_001222,ip_002770,c_005125,none,none
u_04498,d_007146,ip_010331,c_003723,none,none
u_04499,d_008474,ip_007457,c_002824,none,none
u_04500,d_000992,ip_005153,c_007180,none,none
u_04501,d_008120,ip_010365,c_006571,none,none
u_04502,d_004752,ip_008115,c_005900,none,none
u_04503,d_005453,ip_002333,c_003288,none,none
u_04504,d_000000,ip_001521,c_006490,none,none
u_04505,d_009799,ip_000653,c_002102,none,none
u_04506,d_002892,ip_007748,c_000808,none,none
u_04507,d_006367,ip_002345,c_002988,none,none
u_04508,d_002237,ip_003356,c_008078,none,none
u_04509,d_003716,ip_008545,c_004306,none,none
u_04510,d_007836,ip_004230,c_008481,none,none
u_04511,d_008420,ip_001972,c_006704,none,none
u_04512,d_005009,ip_007542,c_002739,none,none
u_04513,d_007295,ip_006317,c_008341,none,none
u_04514,d_000975,ip_008455,c_004658,none,none
u_04515,d_005998,ip_009911,c_003169,none,none
u_04516,d_003541,ip_008208,c_000469,none,none
u_04517,d_005449,ip_004343,c_004641,none,none
u_04518,d_008382,ip_008281,c_000376,none,none
u_04519,d_007415,ip_003197,c_002790,none,none
u_04520,d_007247,ip_004604,c_005160,none,none
u_04521,d_005851,ip_006753,c_004882,none,none
u_04522,d_007803,ip_005851,c_002293,none,none
u_04523,d_001344,ip_005761,c_000949,none,none
u_04524,d_002994,ip_009602,c_000102,none,none
u_04525,d_003641,ip_005129,c_007116,none,none
u_04526,d_000410,ip_001320,c_003386,none,none
u_04527,d_005867,ip_007505,c_003618,none,none
u_04528,d_007214,ip_000659,c_000983,none,none
u_04529,d_004749,ip_006391,c_000308,none,none
u_04530,d_000050,ip_009587,c_004500,none,none
u_04531,d_001996,ip_003925,c_008204,none,none
u_04532,d_006782,ip_007040,c_003492,none,none
u_04533,d_004837,ip_007969,c_003202,none,none
u_04534,d_008207,ip_006393,c_001285,none,none
u_04535,d_008779,ip_007356,c_000692,none,none
u_04536,d_006440,bip_015,c_004168,benign_015,office
u_04537,d_006461,ip_001898,c_001274,none,none
u_04538,d_004824,ip_005854,c_002594,none,none
u_04539,d_003318,ip_006600,c_005421,none,none
u_04540,d_000428,ip_001865,c_003523,none,none
u_04541,d_000991,ip_009215,c_006126,none,none
u_04542,d_002609,ip_005015,c_007992,none,none
u_04543,d_009515,bip_016,c_007832,benign_016,office
u_04544,d_008874,ip_004448,c_000475,none,none
u_04545,d_004761,ip_008216,c_008584,none,none
u_04546,d_004345,ip_007362,c_007977,none,none
u_04547,d_001131,ip_001561,c_000285,none,none
u_04548,d_005670,ip_006614,c_007359,none,none
u_04549,d_004434,ip_002933,c_006258,none,none
u_04550,d_006715,ip_008438,c_005401,none,none
u_04551,d_002202,ip_010257,c_000154,none,none
u_04552,d_008370,ip_009081,c_003320,none,none
u_04553,d_008685,ip_008154,c_000287,none,none
u_04554,d_000965,ip_000885,c_006164,none,none
u_04555,d_006450,ip_007442,c_005884,none,none
u_04556,d_007863,ip_006388,c_000228,none,none
u_04557,d_007386,ip_009875,c_003563,none,none
u_04558,d_006525,ip_008199,c_005080,none,none
u_04559,d_004414,ip_003349,c_008531,none,none
u_04560,d_000909,ip_002120,c_004964,none,none
u_04561,d_001392,ip_004037,c_005849,none,none
u_04562,d_008339,ip_001842,c_008640,none,none
u_04563,d_004783,ip_008557,c_004266,none,none
u_04564,d_007491,ip_010378,c_004176,none,none
u_04565,d_008274,ip_004973,c_008373,none,none
u_04566,d_000347,ip_002619,c_002397,none,none
u_04567,d_006207,ip_007668,c_007916,none,none
u_04568,d_009358,ip_003598,c_000396,none,none
u_04569,d_002117,ip_000279,c_008843,none,none
u_04570,d_003334,ip_003785,c_000493,none,none
u_04571,d_001662,ip_002945,c_007627,none,none
u_04572,d_004627,ip_000449,c_005987,none,none
u_04573,d_006102,ip_004382,c_004056,none,none
u_04574,d_004950,ip_006983,c_006049,none,none
u_04575,d_008397,ip_007892,c_000828,none,none
u_04576,d_003275,ip_005010,c_002955,none,none
u_04577,d_002325,ip_002284,c_007901,none,none
u_04578,d_005293,ip_006915,c_000286,none,none
u_04579,d_001161,ip_009755,c_008731,none,none
u_04580,d_008341,ip_003851,c_002506,none,none
u_04581,d_000031,ip_009420,c_006192,none,none
u_04582,d_001213,ip_001930,c_002936,none,none
u_04583,d_006502,ip_000466,c_000001,none,none
u_04584,d_007792,ip_009016,c_004590,none,none
u_04585,d_000610,ip_004321,c_005487,none,none
u_04586,d_009657,ip_007091,c_006196,none,none
u_04587,d_007873,ip_008059,c_003559,none,none
u_04588,d_004815,ip_005104,c_002629,none,none
u_04589,d_006582,ip_004613,c_003263,none,none
u_04590,d_002733,ip_005242,c_007431,none,none
u_04591,d_005233,ip_008211,c_003432,none,none
u_04592,d_001542,ip_006568,c_008197,none,none
u_04593,d_001640,ip_005730,c_005008,none,none
u_04594,d_001033,ip_005998,c_002645,none,none
u_04595,d_009336,ip_008247,c_004494,none,none
u_04596,d_000598,ip_009869,c_007092,none,none
u_04597,d_004655,ip_005639,c_003604,none,none
u_04598,d_001584,ip_005357,c_005424,none,none
u_04599,d_009680,ip_009341,c_007618,none,none
u_04600,rd_14_00,ip_009500,c_003027,none,none
u_04601,d_008121,ip_007107,c_002589,none,none
u_04602,d_004976,ip_006152,c_001544,none,none
u_04603,d_006559,ip_001869,c_006769,none,none
u_04604,d_000146,bip_010,c_008560,benign_010,office
u_04605,d_002378,ip_005040,c_008371,none,none
u_04606,d_004766,bip_016,c_003677,benign_016,office
u_04607,d_007235,ip_008312,c_001852,none,none
u_04608,d_008279,ip_003559,c_006179,none,none
u_04609,d_004676,ip_006044,c_008293,none,none
u_04610,d_002877,ip_004875,c_005991,none,none
u_04611,d_000162,ip_010293,c_007579,none,none
u_04612,d_000733,ip_006733,c_005215,none,none
u_04613,d_002262,ip_008220,c_008933,none,none
u_04614,d_008858,ip_004789,c_007719,none,none
u_04615,d_006362,ip_002983,c_006385,none,none
u_04616,d_006771,ip_009439,c_006095,none,none
u_04617,d_005226,ip_006417,c_005112,none,none
u_04618,d_003798,ip_007296,c_003978,none,none
u_04619,d_000251,ip_002380,c_003902,none,none
u_04620,d_002780,ip_010491,c_000195,none,none
u_04621,d_006990,ip_004999,c_004862,none,none
u_04622,d_009129,ip_009374,c_002928,none,none
u_04623,d_002332,ip_006300,c_000607,none,none
u_04624,d_004798,ip_004047,c_002560,none,none
u_04625,d_005912,ip_003420,c_007347,none,none
u_04626,d_009721,ip_004764,c_007563,none,none
u_04627,d_009391,ip_007327,c_005579,none,none
u_04628,d_001061,ip_001199,c_001463,none,none
u_04629,d_008077,ip_001114,c_003292,none,none
u_04630,d_008174,ip_006035,c_002220,none,none
u_04631,d_008754,ip_000118,c_004207,none,none
u_04632,d_009164,ip_007274,c_005925,none,none
u_04633,d_001476,ip_000508,c_002147,none,none
u_04634,d_007857,ip_009392,c_003010,none,none
u_04635,d_005392,ip_002350,c_002575,none,none
u_04636,d_006791,ip_000741,c_005058,none,none
u_04637,d_004485,ip_004746,c_004387,none,none
u_04638,d_005153,ip_005274,c_003130,none,none
u_04639,d_009161,ip_006359,c_003495,none,none
u_04640,d_009363,ip_004806,c_001831,none,none
u_04641,rd_11_00,rip_11_01,c_007916,none,none
u_04642,d_002317,ip_009283,c_000133,none,none
u_04643,d_002009,ip_003813,c_005703,none,none
u_04644,d_005105,ip_009378,c_000238,none,none
u_04645,d_008157,ip_005077,c_003933,none,none
u_04646,d_000245,ip_003975,c_008762,none,none
u_04647,d_001831,ip_006675,c_005369,none,none
u_04648,d_005539,ip_003092,c_001477,none,none
u_04649,d_000882,ip_003388,c_008276,none,none
u_04650,d_005261,ip_008763,c_008230,none,none
u_04651,d_000948,ip_004617,c_008280,none,none
u_04652,d_000579,ip_005907,c_003821,none,none
u_04653,d_006818,ip_002402,c_004979,none,none
u_04654,d_004451,bip_017,c_002767,benign_017,coworking
u_04655,rd_16_00,rip_16_00,rc_16_00,none,none
u_04656,d_007461,ip_000963,c_007968,none,none
u_04657,d_000546,ip_004939,c_003591,none,none
u_04658,d_006597,ip_001453,c_005933,none,none
u_04659,d_003912,ip_005967,c_001513,none,none
u_04660,d_001782,ip_005901,c_008108,none,none
u_04661,d_005576,ip_005731,c_000328,none,none
u_04662,d_008829,ip_004686,c_001814,none,none
u_04663,d_007968,ip_006632,c_008715,none,none
u_04664,d_009230,ip_010072,c_004275,none,none
